sample,key,idcountry,occupation_id,control,value
eu_l3,isco_level_2,BE,24,runup_from_2020,0.5378728959809738
eu_l3,isco_level_2,BE,24,runup_from_2019_vac,0.3716010404302239
eu_l3,isco_level_2,BE,24,runup_from_2019_mix,0.2535648386837786
eu_l3,isco_level_2,BE,24,runup_from_2019_pooled,0.2514016893047965
eu_l3,isco_level_2,BE,25,runup_from_2019,0.3204690589783618
eu_l3,isco_level_2,BE,25,runup_from_2020,0.4971309649623989
eu_l3,isco_level_2,BE,25,runup_from_2019_vac,0.4282014607011829
eu_l3,isco_level_2,BE,25,runup_from_2019_mix,0.25541237881063406
eu_l3,isco_level_2,BE,25,runup_from_2019_pooled,0.2598746776979377
eu_l3,isco_level_2,BE,26,runup_from_2019,0.21096648010641886
eu_l3,isco_level_2,BE,26,runup_from_2020,0.42659797905426566
eu_l3,isco_level_2,BE,26,runup_from_2019_vac,0.3021052741430553
eu_l3,isco_level_2,BE,26,runup_from_2019_mix,0.21433881273333116
eu_l3,isco_level_2,BE,26,runup_from_2019_pooled,0.2152636121063766
eu_l3,isco_level_2,BE,31,runup_from_2019,0.4044748284616987
eu_l3,isco_level_2,BE,31,runup_from_2020,0.5167501568088717
eu_l3,isco_level_2,BE,31,runup_from_2019_vac,0.4533329548397469
eu_l3,isco_level_2,BE,31,runup_from_2019_mix,0.23445905569706904
eu_l3,isco_level_2,BE,31,runup_from_2019_pooled,0.2276955086746763
eu_l3,isco_level_2,BE,32,runup_from_2019,0.18435833395104675
eu_l3,isco_level_2,BE,32,runup_from_2020,0.23481189587234583
eu_l3,isco_level_2,BE,32,runup_from_2019_vac,0.28136913750883336
eu_l3,isco_level_2,BE,32,runup_from_2019_mix,0.1704372550956092
eu_l3,isco_level_2,BE,32,runup_from_2019_pooled,0.173028653055236
eu_l3,isco_level_2,BE,33,runup_from_2019,0.3342743661326943
eu_l3,isco_level_2,BE,33,runup_from_2020,0.5075975466407588
eu_l3,isco_level_2,BE,33,runup_from_2019_vac,0.3925521839654796
eu_l3,isco_level_2,BE,33,runup_from_2019_mix,0.23583042283152955
eu_l3,isco_level_2,BE,33,runup_from_2019_pooled,0.24331163690461108
eu_l3,isco_level_2,BE,34,runup_from_2019,0.16250670115537783
eu_l3,isco_level_2,BE,34,runup_from_2020,0.37714544554703133
eu_l3,isco_level_2,BE,34,runup_from_2019_vac,0.24612492407139575
eu_l3,isco_level_2,BE,34,runup_from_2019_mix,0.1911195112926606
eu_l3,isco_level_2,BE,34,runup_from_2019_pooled,0.1917560116138421
eu_l3,isco_level_2,BE,35,runup_from_2019,0.296526097248234
eu_l3,isco_level_2,BE,35,runup_from_2020,0.4557658465829635
eu_l3,isco_level_2,BE,35,runup_from_2019_vac,0.44038274856543325
eu_l3,isco_level_2,BE,35,runup_from_2019_mix,0.26319105244348484
eu_l3,isco_level_2,BE,35,runup_from_2019_pooled,0.25033411023201657
eu_l3,isco_level_2,BE,41,runup_from_2019,0.31971058782817385
eu_l3,isco_level_2,BE,41,runup_from_2020,0.4910912970472603
eu_l3,isco_level_2,BE,41,runup_from_2019_vac,0.38096656543033103
eu_l3,isco_level_2,BE,41,runup_from_2019_mix,0.2217656580099676
eu_l3,isco_level_2,BE,41,runup_from_2019_pooled,0.22007888890575802
eu_l3,isco_level_2,BE,42,runup_from_2019,0.3109153082937588
eu_l3,isco_level_2,BE,42,runup_from_2020,0.5344933217473218
eu_l3,isco_level_2,BE,42,runup_from_2019_vac,0.3829007513450326
eu_l3,isco_level_2,BE,42,runup_from_2019_mix,0.23334037001468838
eu_l3,isco_level_2,BE,42,runup_from_2019_pooled,0.2562536313099383
eu_l3,isco_level_2,BE,43,runup_from_2019,0.4047390608521396
eu_l3,isco_level_2,BE,43,runup_from_2020,0.5726575224296296
eu_l3,isco_level_2,BE,43,runup_from_2019_vac,0.450334776710534
eu_l3,isco_level_2,BE,43,runup_from_2019_mix,0.24038517214348165
eu_l3,isco_level_2,BE,43,runup_from_2019_pooled,0.23458491600751655
eu_l3,isco_level_2,BE,44,runup_from_2019,0.3091800152929895
eu_l3,isco_level_2,BE,44,runup_from_2020,0.658615827865231
eu_l3,isco_level_2,BE,44,runup_from_2019_vac,0.44096076382782123
eu_l3,isco_level_2,BE,44,runup_from_2019_mix,0.20712962927764897
eu_l3,isco_level_2,BE,44,runup_from_2019_pooled,0.22342473279847286
eu_l3,isco_level_2,BE,51,runup_from_2019,0.2283695989765656
eu_l3,isco_level_2,BE,51,runup_from_2020,0.6650127872692049
eu_l3,isco_level_2,BE,51,runup_from_2019_vac,0.2715090513753044
eu_l3,isco_level_2,BE,51,runup_from_2019_mix,0.23102639941231204
eu_l3,isco_level_2,BE,51,runup_from_2019_pooled,0.238314812334843
eu_l3,isco_level_2,BE,52,runup_from_2019,0.3936467916751165
eu_l3,isco_level_2,BE,52,runup_from_2020,0.495860416983418
eu_l3,isco_level_2,BE,52,runup_from_2019_vac,0.40736275377975634
eu_l3,isco_level_2,BE,52,runup_from_2019_mix,0.22149238554716283
eu_l3,isco_level_2,BE,52,runup_from_2019_pooled,0.22638151495911119
eu_l3,isco_level_2,BE,53,runup_from_2019,0.16035689041779103
eu_l3,isco_level_2,BE,53,runup_from_2020,0.1849003009824237
eu_l3,isco_level_2,BE,53,runup_from_2019_vac,0.24945109077002087
eu_l3,isco_level_2,BE,53,runup_from_2019_mix,0.1735375178119565
eu_l3,isco_level_2,BE,53,runup_from_2019_pooled,0.168589853474218
eu_l3,isco_level_2,BE,54,runup_from_2019,0.34538716759054333
eu_l3,isco_level_2,BE,54,runup_from_2020,0.4821804919545014
eu_l3,isco_level_2,BE,54,runup_from_2019_vac,0.40256773978500715
eu_l3,isco_level_2,BE,54,runup_from_2019_mix,0.23369522087259667
eu_l3,isco_level_2,BE,54,runup_from_2019_pooled,0.2271638342216441
eu_l3,isco_level_2,BE,71,runup_from_2019,0.2736516444723569
eu_l3,isco_level_2,BE,71,runup_from_2020,0.4701896264825267
eu_l3,isco_level_2,BE,71,runup_from_2019_vac,0.31495262048037337
eu_l3,isco_level_2,BE,71,runup_from_2019_mix,0.19677409984135572
eu_l3,isco_level_2,BE,71,runup_from_2019_pooled,0.20087113518437769
eu_l3,isco_level_2,BE,72,runup_from_2019,0.47545333507933135
eu_l3,isco_level_2,BE,72,runup_from_2020,0.5291785853192489
eu_l3,isco_level_2,BE,72,runup_from_2019_vac,0.508118442256499
eu_l3,isco_level_2,BE,72,runup_from_2019_mix,0.21679251934215
eu_l3,isco_level_2,BE,72,runup_from_2019_pooled,0.2167728606257869
eu_l3,isco_level_2,BE,73,runup_from_2019,0.5787368293822012
eu_l3,isco_level_2,BE,73,runup_from_2020,0.5787368293822012
eu_l3,isco_level_2,BE,73,runup_from_2019_vac,0.603988022610487
eu_l3,isco_level_2,BE,73,runup_from_2019_mix,0.22072107126613294
eu_l3,isco_level_2,BE,73,runup_from_2019_pooled,0.21952040503363573
eu_l3,isco_level_2,BE,74,runup_from_2019,0.32172892387027713
eu_l3,isco_level_2,BE,74,runup_from_2020,0.4856428395407062
eu_l3,isco_level_2,BE,74,runup_from_2019_vac,0.3652879085388841
eu_l3,isco_level_2,BE,74,runup_from_2019_mix,0.20711665449525518
eu_l3,isco_level_2,BE,74,runup_from_2019_pooled,0.21619110908262257
eu_l3,isco_level_2,BE,75,runup_from_2019,0.518385542143504
eu_l3,isco_level_2,BE,75,runup_from_2020,0.5424924293367127
eu_l3,isco_level_2,BE,75,runup_from_2019_vac,0.5391084338336078
eu_l3,isco_level_2,BE,75,runup_from_2019_mix,0.22051539026942818
eu_l3,isco_level_2,BE,75,runup_from_2019_pooled,0.21738428807614973
eu_l3,isco_level_2,BE,81,runup_from_2019,0.5363573790434519
eu_l3,isco_level_2,BE,81,runup_from_2020,0.5677755338494128
eu_l3,isco_level_2,BE,81,runup_from_2019_vac,0.5659543117782971
eu_l3,isco_level_2,BE,81,runup_from_2019_mix,0.21649024813680418
eu_l3,isco_level_2,BE,81,runup_from_2019_pooled,0.21652054400345797
eu_l3,isco_level_2,BE,82,runup_from_2019,0.5787368293822012
eu_l3,isco_level_2,BE,82,runup_from_2020,0.5787368293822012
eu_l3,isco_level_2,BE,82,runup_from_2019_vac,0.603988022610487
eu_l3,isco_level_2,BE,82,runup_from_2019_mix,0.22072107126613294
eu_l3,isco_level_2,BE,82,runup_from_2019_pooled,0.21989440056919204
eu_l3,isco_level_2,BE,83,runup_from_2019,0.35565918492630916
eu_l3,isco_level_2,BE,83,runup_from_2020,0.593642243479289
eu_l3,isco_level_2,BE,83,runup_from_2019_vac,0.46510924635072354
eu_l3,isco_level_2,BE,83,runup_from_2019_mix,0.21952015264096086
eu_l3,isco_level_2,BE,83,runup_from_2019_pooled,0.20902411239158486
eu_l3,isco_level_2,BE,91,runup_from_2019,0.28071965808891863
eu_l3,isco_level_2,BE,91,runup_from_2020,0.35344803919193196
eu_l3,isco_level_2,BE,91,runup_from_2019_vac,0.33683999758831823
eu_l3,isco_level_2,BE,91,runup_from_2019_mix,0.2547644093546944
eu_l3,isco_level_2,BE,91,runup_from_2019_pooled,0.2330230761849543
eu_l3,isco_level_2,BE,92,runup_from_2019,0.3454470983819114
eu_l3,isco_level_2,BE,92,runup_from_2020,0.3700183591124165
eu_l3,isco_level_2,BE,92,runup_from_2019_vac,0.3819080884094372
eu_l3,isco_level_2,BE,92,runup_from_2019_mix,0.15355817108393394
eu_l3,isco_level_2,BE,92,runup_from_2019_pooled,-0.12237825031757464
eu_l3,isco_level_2,BE,93,runup_from_2019,0.38669365534340644
eu_l3,isco_level_2,BE,93,runup_from_2020,0.4985658652586205
eu_l3,isco_level_2,BE,93,runup_from_2019_vac,0.44326090181156436
eu_l3,isco_level_2,BE,93,runup_from_2019_mix,0.21713149309942079
eu_l3,isco_level_2,BE,93,runup_from_2019_pooled,0.2150336288425011
eu_l3,isco_level_2,BE,94,runup_from_2019,0.33385404766404636
