sample,key,idcountry,occupation_id,control,value
aus_l3,anzsco_4digit,ACT,2539,runup_from_2019,-0.1780750964209925
aus_l3,anzsco_4digit,ACT,2539,runup_from_2020,-0.08134554808743832
aus_l3,anzsco_4digit,ACT,2541,runup_from_2019,0.7992540035934566
aus_l3,anzsco_4digit,ACT,2541,runup_from_2020,0.6156894135297728
aus_l3,anzsco_4digit,ACT,2542,runup_from_2019,0.5648925545879349
aus_l3,anzsco_4digit,ACT,2542,runup_from_2020,0.6757554015504321
aus_l3,anzsco_4digit,ACT,2543,runup_from_2019,0.3342888678082092
aus_l3,anzsco_4digit,ACT,2543,runup_from_2020,0.5460470115595437
aus_l3,anzsco_4digit,ACT,2544,runup_from_2019,0.5573803656284557
aus_l3,anzsco_4digit,ACT,2544,runup_from_2020,0.6357456532458547
aus_l3,anzsco_4digit,ACT,2611,runup_from_2019,0.1698839416744855
aus_l3,anzsco_4digit,ACT,2611,runup_from_2020,0.22871345481378214
aus_l3,anzsco_4digit,ACT,2612,runup_from_2019,-0.3511245632954658
aus_l3,anzsco_4digit,ACT,2612,runup_from_2020,-0.21944677077769636
aus_l3,anzsco_4digit,ACT,2613,runup_from_2019,0.1368557367253116
aus_l3,anzsco_4digit,ACT,2613,runup_from_2020,0.08432914448242457
aus_l3,anzsco_4digit,ACT,2621,runup_from_2019,0.2291440262904958
aus_l3,anzsco_4digit,ACT,2621,runup_from_2020,0.08246164107076304
aus_l3,anzsco_4digit,ACT,2631,runup_from_2019,0.2450218455632509
aus_l3,anzsco_4digit,ACT,2631,runup_from_2020,0.3853855057255604
aus_l3,anzsco_4digit,ACT,2632,runup_from_2019,0.16634842032509578
aus_l3,anzsco_4digit,ACT,2632,runup_from_2020,0.11921436195566226
aus_l3,anzsco_4digit,ACT,2633,runup_from_2019,0.44382564499006083
aus_l3,anzsco_4digit,ACT,2633,runup_from_2020,0.689568965970929
aus_l3,anzsco_4digit,ACT,2711,runup_from_2019,-0.23440081566703497
aus_l3,anzsco_4digit,ACT,2711,runup_from_2020,0.09909234132423966
aus_l3,anzsco_4digit,ACT,2713,runup_from_2019,0.3031781174062824
aus_l3,anzsco_4digit,ACT,2713,runup_from_2020,0.6376407103208206
aus_l3,anzsco_4digit,ACT,2721,runup_from_2019,0.25053307445272344
aus_l3,anzsco_4digit,ACT,2721,runup_from_2020,0.22451247347815428
aus_l3,anzsco_4digit,ACT,2722,runup_from_2019,-0.1726134902813623
aus_l3,anzsco_4digit,ACT,2722,runup_from_2020,-1.3043481096319809e-6
aus_l3,anzsco_4digit,ACT,2723,runup_from_2019,-0.11286477018906194
aus_l3,anzsco_4digit,ACT,2723,runup_from_2020,-0.0964901940880103
aus_l3,anzsco_4digit,ACT,2724,runup_from_2019,0.18187812074834664
aus_l3,anzsco_4digit,ACT,2724,runup_from_2020,0.022422475896489047
aus_l3,anzsco_4digit,ACT,2725,runup_from_2019,0.4103821123772189
aus_l3,anzsco_4digit,ACT,2725,runup_from_2020,0.3144000393969213
aus_l3,anzsco_4digit,ACT,2726,runup_from_2019,0.34105483321326213
aus_l3,anzsco_4digit,ACT,2726,runup_from_2020,0.2935610135981279
aus_l3,anzsco_4digit,ACT,3111,runup_from_2019,0.05826953076591407
aus_l3,anzsco_4digit,ACT,3111,runup_from_2020,-0.018691954815004297
aus_l3,anzsco_4digit,ACT,3112,runup_from_2019,0.1561606503208699
aus_l3,anzsco_4digit,ACT,3112,runup_from_2020,0.4714504730448137
aus_l3,anzsco_4digit,ACT,3113,runup_from_2019,-0.044450695376103494
aus_l3,anzsco_4digit,ACT,3113,runup_from_2020,-0.12783402605542274
aus_l3,anzsco_4digit,ACT,3114,runup_from_2019,0.27155243149755637
aus_l3,anzsco_4digit,ACT,3114,runup_from_2020,0.3636675140896599
aus_l3,anzsco_4digit,ACT,3121,runup_from_2019,0.2797912712959527
aus_l3,anzsco_4digit,ACT,3121,runup_from_2020,0.5638523982654524
aus_l3,anzsco_4digit,ACT,3122,runup_from_2019,-0.18632953843245414
aus_l3,anzsco_4digit,ACT,3122,runup_from_2020,0.7944996145792672
aus_l3,anzsco_4digit,ACT,3123,runup_from_2019,0.28240554166686516
aus_l3,anzsco_4digit,ACT,3123,runup_from_2020,0.6773989798418184
aus_l3,anzsco_4digit,ACT,3124,runup_from_2019,0.24419706689502674
aus_l3,anzsco_4digit,ACT,3124,runup_from_2020,0.49703202766108967
aus_l3,anzsco_4digit,ACT,3125,runup_from_2019,-0.19671072902875752
aus_l3,anzsco_4digit,ACT,3125,runup_from_2020,0.17366426616541686
aus_l3,anzsco_4digit,ACT,3126,runup_from_2019,0.6931467393835071
aus_l3,anzsco_4digit,ACT,3126,runup_from_2020,0.5559456555774023
aus_l3,anzsco_4digit,ACT,3129,runup_from_2019,-0.3047764756143181
aus_l3,anzsco_4digit,ACT,3129,runup_from_2020,0.1708926122765564
aus_l3,anzsco_4digit,ACT,3131,runup_from_2019,0.3273334406969992
aus_l3,anzsco_4digit,ACT,3131,runup_from_2020,0.3265932445108346
aus_l3,anzsco_4digit,ACT,3132,runup_from_2019,0.040821994520255034
aus_l3,anzsco_4digit,ACT,3132,runup_from_2020,-0.03922071315328157
aus_l3,anzsco_4digit,ACT,3211,runup_from_2019,0.4578334162061778
aus_l3,anzsco_4digit,ACT,3211,runup_from_2020,0.5245244681241528
aus_l3,anzsco_4digit,ACT,3212,runup_from_2019,0.2631059606274557
aus_l3,anzsco_4digit,ACT,3212,runup_from_2020,0.5416126931425
aus_l3,anzsco_4digit,ACT,3221,runup_from_2019,0.15415139411271747
aus_l3,anzsco_4digit,ACT,3221,runup_from_2020,0.0741094556702461
aus_l3,anzsco_4digit,ACT,3222,runup_from_2019,0.5151641121799484
aus_l3,anzsco_4digit,ACT,3222,runup_from_2020,0.7328878119472981
aus_l3,anzsco_4digit,ACT,3223,runup_from_2019,-0.051959802221848594
aus_l3,anzsco_4digit,ACT,3223,runup_from_2020,-0.03278988733911792
aus_l3,anzsco_4digit,ACT,3231,runup_from_2019,1.2992836135011763
aus_l3,anzsco_4digit,ACT,3231,runup_from_2020,1.0916434794918668
aus_l3,anzsco_4digit,ACT,3232,runup_from_2019,-0.08112567834080897
aus_l3,anzsco_4digit,ACT,3232,runup_from_2020,0.2593951928185363
aus_l3,anzsco_4digit,ACT,3233,runup_from_2019,0.3846746745734879
aus_l3,anzsco_4digit,ACT,3233,runup_from_2020,0.1941562485345436
aus_l3,anzsco_4digit,ACT,3234,runup_from_2019,-0.2876810010234009
aus_l3,anzsco_4digit,ACT,3234,runup_from_2020,-0.023530248240905827
aus_l3,anzsco_4digit,ACT,3241,runup_from_2019,0.7731900918534302
aus_l3,anzsco_4digit,ACT,3241,runup_from_2020,0.3875273169237552
aus_l3,anzsco_4digit,ACT,3242,runup_from_2019,-0.08004193844247137
aus_l3,anzsco_4digit,ACT,3242,runup_from_2020,-0.08004193844247137
aus_l3,anzsco_4digit,ACT,3243,runup_from_2019,0.19105619786115147
aus_l3,anzsco_4digit,ACT,3243,runup_from_2020,6.521738422637924e-7
aus_l3,anzsco_4digit,ACT,3311,runup_from_2019,-0.08004263075045626
aus_l3,anzsco_4digit,ACT,3311,runup_from_2020,0.17237201802030833
aus_l3,anzsco_4digit,ACT,3312,runup_from_2019,0.44620785196655444
aus_l3,anzsco_4digit,ACT,3312,runup_from_2020,0.5482735442262254
aus_l3,anzsco_4digit,ACT,3321,runup_from_2019,0.25671995729424923
aus_l3,anzsco_4digit,ACT,3321,runup_from_2020,-0.12405302602854062
aus_l3,anzsco_4digit,ACT,3322,runup_from_2019,0.5892162862218282
aus_l3,anzsco_4digit,ACT,3322,runup_from_2020,0.6511831898757927
aus_l3,anzsco_4digit,ACT,3331,runup_from_2019,0.3231292230477354
aus_l3,anzsco_4digit,ACT,3331,runup_from_2020,0.37605173880061715
aus_l3,anzsco_4digit,ACT,3332,runup_from_2019,0.03774032798284688
aus_l3,anzsco_4digit,ACT,3332,runup_from_2020,0.23556669631296223
aus_l3,anzsco_4digit,ACT,3333,runup_from_2019,0.8362480901346677
aus_l3,anzsco_4digit,ACT,3333,runup_from_2020,0.4054657509653301
aus_l3,anzsco_4digit,ACT,3334,runup_from_2019,0.541916312876833
aus_l3,anzsco_4digit,ACT,3334,runup_from_2020,0.3802753344548149
aus_l3,anzsco_4digit,ACT,3341,runup_from_2019,0.09574921384955548
aus_l3,anzsco_4digit,ACT,3341,runup_from_2020,0.29031939271970897
aus_l3,anzsco_4digit,ACT,3411,runup_from_2019,-0.06269861702999346
aus_l3,anzsco_4digit,ACT,3411,runup_from_2020,0.16807065307740343
aus_l3,anzsco_4digit,ACT,3421,runup_from_2019,0.06453871370514097
aus_l3,anzsco_4digit,ACT,3421,runup_from_2020,0.2180889071288492
aus_l3,anzsco_4digit,ACT,3422,runup_from_2019,0.37538683353267466
aus_l3,anzsco_4digit,ACT,3422,runup_from_2020,0.22123682037186088
aus_l3,anzsco_4digit,ACT,3423,runup_from_2019,-0.5263667263015535
aus_l3,anzsco_4digit,ACT,3423,runup_from_2020,0.015174828139716379
aus_l3,anzsco_4digit,ACT,3424,runup_from_2019,-0.0067798234994624895
aus_l3,anzsco_4digit,ACT,3424,runup_from_2020,-0.16285926960416264
aus_l3,anzsco_4digit,ACT,3511,runup_from_2019,0.6078626455637945
aus_l3,anzsco_4digit,ACT,3511,runup_from_2020,0.6116721356674002
aus_l3,anzsco_4digit,ACT,3512,runup_from_2019,0.46012395813108975
aus_l3,anzsco_4digit,ACT,3512,runup_from_2020,0.3536399499792562
aus_l3,anzsco_4digit,ACT,3513,runup_from_2019,0.08865932049363812
aus_l3,anzsco_4digit,ACT,3513,runup_from_2020,0.22995889913727163
aus_l3,anzsco_4digit,ACT,3514,runup_from_2019,0.3808105621448479
