freq,asset10,nace_r2,na_item,unit,geo,t,value,value_qualifier
A,N11N,C,GVA_NCS,I15,MT,2015,100,final
A,N11N,C,GVA_NCS,I15,MT,2016,97.754,final
A,N11N,C,GVA_NCS,I15,MT,2017,96.903,final
A,N11N,C,GVA_NCS,I15,MT,2018,96.499,final
A,N11N,C,GVA_NCS,I15,MT,2019,102.045,final
A,N11N,C,GVA_NCS,I15,MT,2020,106.578,provisional
A,N11N,C,GVA_NCS,I15,MT,2021,113.409,provisional
A,N11N,C,GVA_NCS,I15,MT,2022,118.333,provisional
A,N11N,C,GVA_NCS,I15,NL,1995,73.668,final
A,N11N,C,GVA_NCS,I15,NL,1996,74.495,final
A,N11N,C,GVA_NCS,I15,NL,1997,75.486,final
A,N11N,C,GVA_NCS,I15,NL,1998,77.69,final
A,N11N,C,GVA_NCS,I15,NL,1999,79.813,final
A,N11N,C,GVA_NCS,I15,NL,2000,83.18,final
A,N11N,C,GVA_NCS,I15,NL,2001,84.687,final
A,N11N,C,GVA_NCS,I15,NL,2002,83.94,final
A,N11N,C,GVA_NCS,I15,NL,2003,82.753,final
A,N11N,C,GVA_NCS,I15,NL,2004,86.541,final
A,N11N,C,GVA_NCS,I15,NL,2005,89.976,final
A,N11N,C,GVA_NCS,I15,NL,2006,92.407,final
A,N11N,C,GVA_NCS,I15,NL,2007,97.513,final
A,N11N,C,GVA_NCS,I15,NL,2008,96.379,final
A,N11N,C,GVA_NCS,I15,NL,2009,86.474,final
A,N11N,C,GVA_NCS,I15,NL,2010,91.399,final
A,N11N,C,GVA_NCS,I15,NL,2011,96.35,final
A,N11N,C,GVA_NCS,I15,NL,2012,96.067,final
A,N11N,C,GVA_NCS,I15,NL,2013,96.258,final
A,N11N,C,GVA_NCS,I15,NL,2014,98.603,final
A,N11N,C,GVA_NCS,I15,NL,2015,100,final
A,N11N,C,GVA_NCS,I15,NL,2016,102.078,final
A,N11N,C,GVA_NCS,I15,NL,2017,108.318,final
A,N11N,C,GVA_NCS,I15,NL,2018,111.794,final
A,N11N,C,GVA_NCS,I15,NL,2019,111.399,final
A,N11N,C,GVA_NCS,I15,NL,2020,108.736,final
A,N11N,C,GVA_NCS,I15,NL,2021,120.668,final
A,N11N,C,GVA_NCS,I15,NL,2022,125.827,final
A,N11N,C,GVA_NCS,I15,NO,1975,102.015,final
A,N11N,C,GVA_NCS,I15,NO,1976,100.404,final
A,N11N,C,GVA_NCS,I15,NO,1977,94.158,final
A,N11N,C,GVA_NCS,I15,NO,1978,89.686,final
A,N11N,C,GVA_NCS,I15,NO,1979,91.549,final
A,N11N,C,GVA_NCS,I15,NO,1980,88.002,final
A,N11N,C,GVA_NCS,I15,NO,1981,83.3,final
A,N11N,C,GVA_NCS,I15,NO,1982,81.981,final
A,N11N,C,GVA_NCS,I15,NO,1983,80.179,final
A,N11N,C,GVA_NCS,I15,NO,1984,84.551,final
A,N11N,C,GVA_NCS,I15,NO,1985,86.286,final
A,N11N,C,GVA_NCS,I15,NO,1986,82.463,final
A,N11N,C,GVA_NCS,I15,NO,1987,80.288,final
A,N11N,C,GVA_NCS,I15,NO,1988,74.45,final
A,N11N,C,GVA_NCS,I15,NO,1989,71.566,final
A,N11N,C,GVA_NCS,I15,NO,1990,70.63,final
A,N11N,C,GVA_NCS,I15,NO,1991,69.278,final
A,N11N,C,GVA_NCS,I15,NO,1992,70.362,final
A,N11N,C,GVA_NCS,I15,NO,1993,73.027,final
A,N11N,C,GVA_NCS,I15,NO,1994,75.825,final
A,N11N,C,GVA_NCS,I15,NO,1995,75.118,final
A,N11N,C,GVA_NCS,I15,NO,1996,77.134,final
A,N11N,C,GVA_NCS,I15,NO,1997,79.494,final
A,N11N,C,GVA_NCS,I15,NO,1998,76.916,final
A,N11N,C,GVA_NCS,I15,NO,1999,76.399,final
A,N11N,C,GVA_NCS,I15,NO,2000,77.578,final
A,N11N,C,GVA_NCS,I15,NO,2001,76.907,final
A,N11N,C,GVA_NCS,I15,NO,2002,75.269,final
A,N11N,C,GVA_NCS,I15,NO,2003,77.921,final
A,N11N,C,GVA_NCS,I15,NO,2004,81.233,final
A,N11N,C,GVA_NCS,I15,NO,2005,84.306,final
A,N11N,C,GVA_NCS,I15,NO,2006,86.061,final
A,N11N,C,GVA_NCS,I15,NO,2007,87.394,final
A,N11N,C,GVA_NCS,I15,NO,2008,86.743,final
A,N11N,C,GVA_NCS,I15,NO,2009,81.451,final
A,N11N,C,GVA_NCS,I15,NO,2010,84.806,final
A,N11N,C,GVA_NCS,I15,NO,2011,87.999,final
A,N11N,C,GVA_NCS,I15,NO,2012,91.131,final
A,N11N,C,GVA_NCS,I15,NO,2013,95.862,final
A,N11N,C,GVA_NCS,I15,NO,2014,101.991,final
A,N11N,C,GVA_NCS,I15,NO,2015,100,final
A,N11N,C,GVA_NCS,I15,NO,2016,96.777,final
A,N11N,C,GVA_NCS,I15,NO,2017,97.989,final
A,N11N,C,GVA_NCS,I15,NO,2018,100.525,final
A,N11N,C,GVA_NCS,I15,NO,2019,100.929,final
A,N11N,C,GVA_NCS,I15,NO,2020,96.636,final
A,N11N,C,GVA_NCS,I15,NO,2021,102.869,final
A,N11N,C,GVA_NCS,I15,PL,2000,57.021,final
A,N11N,C,GVA_NCS,I15,PL,2001,55.154,final
A,N11N,C,GVA_NCS,I15,PL,2002,53.049,final
A,N11N,C,GVA_NCS,I15,PL,2003,57.204,final
A,N11N,C,GVA_NCS,I15,PL,2004,68.538,final
A,N11N,C,GVA_NCS,I15,PL,2005,70.557,final
A,N11N,C,GVA_NCS,I15,PL,2006,81.584,final
A,N11N,C,GVA_NCS,I15,PL,2007,87.387,final
A,N11N,C,GVA_NCS,I15,PL,2008,92.311,final
A,N11N,C,GVA_NCS,I15,PL,2009,88.239,final
A,N11N,C,GVA_NCS,I15,PL,2010,93.349,final
A,N11N,C,GVA_NCS,I15,PL,2011,92.429,final
A,N11N,C,GVA_NCS,I15,PL,2012,95.06,final
A,N11N,C,GVA_NCS,I15,PL,2013,90.186,final
A,N11N,C,GVA_NCS,I15,PL,2014,95.629,final
A,N11N,C,GVA_NCS,I15,PL,2015,100,final
A,N11N,C,GVA_NCS,I15,PL,2016,99.972,final
A,N11N,C,GVA_NCS,I15,PL,2017,97.601,final
A,N11N,C,GVA_NCS,I15,PL,2018,98.724,final
A,N11N,C,GVA_NCS,I15,PL,2019,100.265,final
A,N11N,C,GVA_NCS,I15,PL,2020,93.165,final
A,N11N,C,GVA_NCS,I15,PL,2021,91.197,final
A,N11N,C,GVA_NCS,I15,RO,2004,102.324,final
A,N11N,C,GVA_NCS,I15,RO,2005,102.657,final
A,N11N,C,GVA_NCS,I15,RO,2006,110.247,final
A,N11N,C,GVA_NCS,I15,RO,2007,102.178,final
A,N11N,C,GVA_NCS,I15,RO,2008,111.443,final
A,N11N,C,GVA_NCS,I15,RO,2009,103.435,final
A,N11N,C,GVA_NCS,I15,RO,2010,102.88,final
A,N11N,C,GVA_NCS,I15,RO,2011,111.199,final
A,N11N,C,GVA_NCS,I15,RO,2012,93.635,final
A,N11N,C,GVA_NCS,I15,RO,2013,92.973,final
A,N11N,C,GVA_NCS,I15,RO,2014,97.255,final
A,N11N,C,GVA_NCS,I15,RO,2015,100,final
A,N11N,C,GVA_NCS,I15,RO,2016,97.794,final
A,N11N,C,GVA_NCS,I15,RO,2017,102.09,final
A,N11N,C,GVA_NCS,I15,RO,2018,106.78,final
A,N11N,C,GVA_NCS,I15,RO,2019,105.596,final
A,N11N,C,GVA_NCS,I15,RO,2020,94.642,final
A,N11N,C,GVA_NCS,I15,RO,2021,98.151,final
A,N11N,C,GVA_NCS,I15,SE,1993,63.832,final
A,N11N,C,GVA_NCS,I15,SI,2000,76.269,final
A,N11N,C,GVA_NCS,I15,SI,2001,77.644,final
A,N11N,C,GVA_NCS,I15,SI,2002,81.331,final
A,N11N,C,GVA_NCS,I15,SI,2003,84.133,final
A,N11N,C,GVA_NCS,I15,SI,2004,86.571,final
A,N11N,C,GVA_NCS,I15,SI,2005,88.186,final
A,N11N,C,GVA_NCS,I15,SI,2006,91.7,final
A,N11N,C,GVA_NCS,I15,SI,2007,94.945,final
A,N11N,C,GVA_NCS,I15,SI,2008,97.374,final
A,N11N,C,GVA_NCS,I15,SI,2009,82.971,final
A,N11N,C,GVA_NCS,I15,SI,2010,89.637,final
A,N11N,C,GVA_NCS,I15,SI,2011,93.132,final
A,N11N,C,GVA_NCS,I15,SI,2012,91.613,final
A,N11N,C,GVA_NCS,I15,SI,2013,91.725,final
A,N11N,C,GVA_NCS,I15,SI,2014,96.472,final
A,N11N,C,GVA_NCS,I15,SI,2015,100,final
A,N11N,C,GVA_NCS,I15,SI,2016,105.671,final
A,N11N,C,GVA_NCS,I15,SI,2017,112.561,final
A,N11N,C,GVA_NCS,I15,SI,2018,113.621,final
A,N11N,C,GVA_NCS,I15,SI,2019,120.122,final
A,N11N,C,GVA_NCS,I15,SI,2020,116.107,final
A,N11N,C,GVA_NCS,I15,SI,2021,126.705,final
A,N11N,C,GVA_NCS,I15,SI,2022,120.835,final
A,N11N,C,GVA_NCS,I15,SK,2000,43.839,final
A,N11N,C,GVA_NCS,I15,SK,2001,51.153,final
A,N11N,C,GVA_NCS,I15,SK,2002,51.203,final
A,N11N,C,GVA_NCS,I15,SK,2003,57.686,final
A,N11N,C,GVA_NCS,I15,SK,2004,66.382,final
A,N11N,C,GVA_NCS,I15,SK,2005,70.031,final
A,N11N,C,GVA_NCS,I15,SK,2006,74.44,final
A,N11N,C,GVA_NCS,I15,SK,2007,79.822,final
A,N11N,C,GVA_NCS,I15,SK,2008,76.258,final
A,N11N,C,GVA_NCS,I15,SK,2009,63.126,final
A,N11N,C,GVA_NCS,I15,SK,2010,81.403,final
A,N11N,C,GVA_NCS,I15,SK,2011,81.586,final
A,N11N,C,GVA_NCS,I15,SK,2012,80.282,final
A,N11N,C,GVA_NCS,I15,SK,2013,77.838,final
A,N11N,C,GVA_NCS,I15,SK,2014,91.837,final
A,N11N,C,GVA_NCS,I15,SK,2015,100,final
A,N11N,C,GVA_NCS,I15,SK,2016,95.985,final
A,N11N,C,GVA_NCS,I15,SK,2017,94.233,final
A,N11N,C,GVA_NCS,I15,SK,2018,103.737,final
A,N11N,C,GVA_NCS,I15,SK,2019,107.637,final
A,N11N,C,GVA_NCS,I15,SK,2020,94.327,final
A,N11N,C,GVA_NCS,I15,SK,2021,99.322,final
A,N11N,C,GVA_NCS,I15,SK,2022,91.733,final
A,N11N,D,GVA_NCS,I15,AT,1995,100.074,final
A,N11N,D,GVA_NCS,I15,AT,1996,103.372,final
A,N11N,D,GVA_NCS,I15,AT,1997,110.825,final
A,N11N,D,GVA_NCS,I15,AT,1998,116.246,final
A,N11N,D,GVA_NCS,I15,AT,1999,123.692,final
A,N11N,D,GVA_NCS,I15,AT,2000,125.623,final
A,N11N,D,GVA_NCS,I15,AT,2001,148.052,final
A,N11N,D,GVA_NCS,I15,AT,2002,152.518,final
A,N11N,D,GVA_NCS,I15,AT,2003,159.74,final
A,N11N,D,GVA_NCS,I15,AT,2004,176.132,final
A,N11N,D,GVA_NCS,I15,AT,2005,162.695,final
A,N11N,D,GVA_NCS,I15,AT,2006,150.072,final
A,N11N,D,GVA_NCS,I15,AT,2007,140.603,final
A,N11N,D,GVA_NCS,I15,AT,2008,125.411,final
A,N11N,D,GVA_NCS,I15,AT,2009,131.877,final
A,N11N,D,GVA_NCS,I15,AT,2010,121.701,final
A,N11N,D,GVA_NCS,I15,AT,2011,110.929,final
A,N11N,D,GVA_NCS,I15,AT,2012,109.7,final
A,N11N,D,GVA_NCS,I15,AT,2013,117.929,final
A,N11N,D,GVA_NCS,I15,AT,2014,101.479,final
A,N11N,D,GVA_NCS,I15,AT,2015,100,final
A,N11N,D,GVA_NCS,I15,AT,2016,99.518,final
A,N11N,D,GVA_NCS,I15,AT,2017,105.636,final
A,N11N,D,GVA_NCS,I15,AT,2018,103.933,final
A,N11N,D,GVA_NCS,I15,AT,2019,102.005,final
A,N11N,D,GVA_NCS,I15,AT,2020,100.352,final
A,N11N,D,GVA_NCS,I15,AT,2021,102.14,final
A,N11N,D,GVA_NCS,I15,AT,2022,100.992,final
A,N11N,D,GVA_NCS,I15,BE,1995,71.314,final
A,N11N,D,GVA_NCS,I15,BE,1996,78.344,final
A,N11N,D,GVA_NCS,I15,BE,1997,84.231,final
A,N11N,D,GVA_NCS,I15,BE,1998,82.09,final
A,N11N,D,GVA_NCS,I15,BE,1999,84.297,final
A,N11N,D,GVA_NCS,I15,BE,2000,92.258,final
A,N11N,D,GVA_NCS,I15,BE,2001,94.669,final
A,N11N,D,GVA_NCS,I15,BE,2002,94.488,final
A,N11N,D,GVA_NCS,I15,BE,2003,96.053,final
A,N11N,D,GVA_NCS,I15,BE,2004,93.843,final
A,N11N,D,GVA_NCS,I15,BE,2005,94.71,final
A,N11N,D,GVA_NCS,I15,BE,2006,101.138,final
A,N11N,D,GVA_NCS,I15,BE,2007,103.635,final
A,N11N,D,GVA_NCS,I15,BE,2008,102.201,final
A,N11N,D,GVA_NCS,I15,BE,2009,108.779,final
A,N11N,D,GVA_NCS,I15,BE,2010,112.245,final
A,N11N,D,GVA_NCS,I15,BE,2011,108.915,final
A,N11N,D,GVA_NCS,I15,BE,2012,91.841,final
A,N11N,D,GVA_NCS,I15,BE,2013,86.31,final
A,N11N,D,GVA_NCS,I15,BE,2014,94.954,final
A,N11N,D,GVA_NCS,I15,BE,2015,100,final
A,N11N,D,GVA_NCS,I15,BE,2016,101.288,final
A,N11N,D,GVA_NCS,I15,BE,2017,92.519,final
A,N11N,D,GVA_NCS,I15,BE,2018,76.304,final
A,N11N,D,GVA_NCS,I15,BE,2019,79.747,final
A,N11N,D,GVA_NCS,I15,BE,2020,82.633,final
A,N11N,D,GVA_NCS,I15,BE,2021,75.557,final
A,N11N,D,GVA_NCS,I15,BE,2022,51.87,provisional
A,N11N,D,GVA_NCS,I15,CZ,1995,195.375,final
A,N11N,D,GVA_NCS,I15,CZ,1996,204.943,final
A,N11N,D,GVA_NCS,I15,CZ,1997,156.346,final
A,N11N,D,GVA_NCS,I15,CZ,1998,128.878,final
A,N11N,D,GVA_NCS,I15,CZ,1999,130.394,final
A,N11N,D,GVA_NCS,I15,CZ,2000,141.374,final
A,N11N,D,GVA_NCS,I15,CZ,2001,153.661,final
A,N11N,D,GVA_NCS,I15,CZ,2002,148.533,final
A,N11N,D,GVA_NCS,I15,CZ,2003,151.152,final
A,N11N,D,GVA_NCS,I15,CZ,2004,166.564,final
A,N11N,D,GVA_NCS,I15,CZ,2005,177.103,final
A,N11N,D,GVA_NCS,I15,CZ,2006,173.218,final
A,N11N,D,GVA_NCS,I15,CZ,2007,173.129,final
A,N11N,D,GVA_NCS,I15,CZ,2008,195.073,final
A,N11N,D,GVA_NCS,I15,CZ,2009,156.003,final
A,N11N,D,GVA_NCS,I15,CZ,2010,141.561,final
A,N11N,D,GVA_NCS,I15,CZ,2011,125.446,final
A,N11N,D,GVA_NCS,I15,CZ,2012,122.908,final
A,N11N,D,GVA_NCS,I15,CZ,2013,113.754,final
A,N11N,D,GVA_NCS,I15,CZ,2014,107.547,final
A,N11N,D,GVA_NCS,I15,CZ,2015,100,final
A,N11N,D,GVA_NCS,I15,CZ,2016,95.253,final
A,N11N,D,GVA_NCS,I15,CZ,2017,104.545,final
A,N11N,D,GVA_NCS,I15,CZ,2018,105.178,final
A,N11N,D,GVA_NCS,I15,CZ,2019,101.393,final
A,N11N,D,GVA_NCS,I15,CZ,2020,101.54,final
A,N11N,D,GVA_NCS,I15,CZ,2021,121.819,final
A,N11N,D,GVA_NCS,I15,CZ,2022,97.384,final
A,N11N,D,GVA_NCS,I15,CZ,2023,78.757,final
A,N11N,D,GVA_NCS,I15,DE,1995,79.11,final
A,N11N,D,GVA_NCS,I15,DE,1996,90.245,final
A,N11N,D,GVA_NCS,I15,DE,1997,86.542,final
A,N11N,D,GVA_NCS,I15,DE,1998,87.146,final
A,N11N,D,GVA_NCS,I15,DE,1999,86.327,final
A,N11N,D,GVA_NCS,I15,DE,2000,85.733,final
A,N11N,D,GVA_NCS,I15,DE,2001,84.306,final
A,N11N,D,GVA_NCS,I15,DE,2002,88.018,final
A,N11N,D,GVA_NCS,I15,DE,2003,86.553,final
A,N11N,D,GVA_NCS,I15,DE,2004,97.046,final
A,N11N,D,GVA_NCS,I15,DE,2005,95.854,final
A,N11N,D,GVA_NCS,I15,DE,2006,81.828,final
A,N11N,D,GVA_NCS,I15,DE,2007,89.898,final
A,N11N,D,GVA_NCS,I15,DE,2008,92.356,final
A,N11N,D,GVA_NCS,I15,DE,2009,102.874,final
A,N11N,D,GVA_NCS,I15,DE,2010,105.484,final
A,N11N,D,GVA_NCS,I15,DE,2011,88.262,final
A,N11N,D,GVA_NCS,I15,DE,2012,106.041,final
A,N11N,D,GVA_NCS,I15,DE,2013,100.683,final
A,N11N,D,GVA_NCS,I15,DE,2014,96.681,final
A,N11N,D,GVA_NCS,I15,DE,2015,100,final
A,N11N,D,GVA_NCS,I15,DE,2016,111.669,final
A,N11N,D,GVA_NCS,I15,DE,2017,124.969,final
A,N11N,D,GVA_NCS,I15,DE,2018,118.847,final
A,N11N,D,GVA_NCS,I15,DE,2019,110.869,final
A,N11N,D,GVA_NCS,I15,DE,2020,104.192,provisional
A,N11N,D,GVA_NCS,I15,DE,2021,100.851,provisional
A,N11N,D,GVA_NCS,I15,DE,2022,94.978,provisional
A,N11N,D,GVA_NCS,I15,DK,1975,131.363,final
A,N11N,D,GVA_NCS,I15,DK,1976,129,final
A,N11N,D,GVA_NCS,I15,DK,1977,128.976,final
A,N11N,D,GVA_NCS,I15,DK,1978,133.659,final
A,N11N,D,GVA_NCS,I15,DK,1979,137.721,final
A,N11N,D,GVA_NCS,I15,DK,1980,127.365,final
A,N11N,D,GVA_NCS,I15,DK,1981,101.294,final
A,N11N,D,GVA_NCS,I15,DK,1982,136.457,final
A,N11N,D,GVA_NCS,I15,DK,1983,128.305,final
A,N11N,D,GVA_NCS,I15,DK,1984,129.203,final
A,N11N,D,GVA_NCS,I15,DK,1985,157.024,final
A,N11N,D,GVA_NCS,I15,DK,1986,145.96,final
A,N11N,D,GVA_NCS,I15,DK,1987,130.35,final
A,N11N,D,GVA_NCS,I15,DK,1988,136.958,final
A,N11N,D,GVA_NCS,I15,DK,1989,133.526,final
A,N11N,D,GVA_NCS,I15,DK,1990,136.9,final
A,N11N,D,GVA_NCS,I15,DK,1991,146.785,final
A,N11N,D,GVA_NCS,I15,DK,1992,160.842,final
A,N11N,D,GVA_NCS,I15,DK,1993,149.535,final
A,N11N,D,GVA_NCS,I15,DK,1994,139.388,final
A,N11N,D,GVA_NCS,I15,DK,1995,156.706,final
A,N11N,D,GVA_NCS,I15,DK,1996,168.236,final
A,N11N,D,GVA_NCS,I15,DK,1997,164.197,final
A,N11N,D,GVA_NCS,I15,DK,1998,157.452,final
A,N11N,D,GVA_NCS,I15,DK,1999,157.405,final
A,N11N,D,GVA_NCS,I15,DK,2000,154.801,final
A,N11N,D,GVA_NCS,I15,DK,2001,166.221,final
A,N11N,D,GVA_NCS,I15,DK,2002,148.093,final
A,N11N,D,GVA_NCS,I15,DK,2003,152.771,final
A,N11N,D,GVA_NCS,I15,DK,2004,153.894,final
A,N11N,D,GVA_NCS,I15,DK,2005,142.367,final
A,N11N,D,GVA_NCS,I15,DK,2006,144.442,final
A,N11N,D,GVA_NCS,I15,DK,2007,135.649,final
A,N11N,D,GVA_NCS,I15,DK,2008,141.383,final
A,N11N,D,GVA_NCS,I15,DK,2009,126.866,final
A,N11N,D,GVA_NCS,I15,DK,2010,140.052,final
A,N11N,D,GVA_NCS,I15,DK,2011,138.008,final
A,N11N,D,GVA_NCS,I15,DK,2012,145.544,final
A,N11N,D,GVA_NCS,I15,DK,2013,123.025,final
A,N11N,D,GVA_NCS,I15,DK,2014,113.666,final
A,N11N,D,GVA_NCS,I15,DK,2015,100,final
A,N11N,D,GVA_NCS,I15,DK,2016,93.897,final
A,N11N,D,GVA_NCS,I15,DK,2017,103.284,final
A,N11N,D,GVA_NCS,I15,DK,2018,119.56,final
A,N11N,D,GVA_NCS,I15,DK,2019,125.694,final
A,N11N,D,GVA_NCS,I15,DK,2020,107.176,final
A,N11N,D,GVA_NCS,I15,DK,2021,111.194,final
A,N11N,D,GVA_NCS,I15,DK,2022,125.732,final
A,N11N,D,GVA_NCS,I15,DK,2023,154.333,final
A,N11N,D,GVA_NCS,I15,EE,2000,268.865,final
A,N11N,D,GVA_NCS,I15,EE,2001,263.415,final
A,N11N,D,GVA_NCS,I15,EE,2002,217.054,final
A,N11N,D,GVA_NCS,I15,EE,2003,219.734,final
A,N11N,D,GVA_NCS,I15,EE,2004,200.638,final
A,N11N,D,GVA_NCS,I15,EE,2005,192.545,final
A,N11N,D,GVA_NCS,I15,EE,2006,180.077,final
A,N11N,D,GVA_NCS,I15,EE,2007,182.482,final
A,N11N,D,GVA_NCS,I15,EE,2008,141.617,final
A,N11N,D,GVA_NCS,I15,EE,2009,139.594,final
A,N11N,D,GVA_NCS,I15,EE,2010,138.97,final
A,N11N,D,GVA_NCS,I15,EE,2011,127.041,final
A,N11N,D,GVA_NCS,I15,EE,2012,108.189,final
A,N11N,D,GVA_NCS,I15,EE,2013,110.947,final
A,N11N,D,GVA_NCS,I15,EE,2014,112.174,final
A,N11N,D,GVA_NCS,I15,EE,2015,100,final
A,N11N,D,GVA_NCS,I15,EE,2016,107.607,final
A,N11N,D,GVA_NCS,I15,EE,2017,112.091,final
A,N11N,D,GVA_NCS,I15,EE,2018,107.04,final
A,N11N,D,GVA_NCS,I15,EE,2019,91.628,final
A,N11N,D,GVA_NCS,I15,EE,2020,98.518,final
A,N11N,D,GVA_NCS,I15,EE,2021,84.715,final
A,N11N,D,GVA_NCS,I15,EL,1995,118.417,final
A,N11N,D,GVA_NCS,I15,EL,1996,118.009,final
A,N11N,D,GVA_NCS,I15,EL,1997,114.264,final
A,N11N,D,GVA_NCS,I15,EL,1998,116.964,final
A,N11N,D,GVA_NCS,I15,EL,1999,124.834,final
A,N11N,D,GVA_NCS,I15,EL,2000,125.035,final
A,N11N,D,GVA_NCS,I15,EL,2001,120.888,final
A,N11N,D,GVA_NCS,I15,EL,2002,140.299,final
A,N11N,D,GVA_NCS,I15,EL,2003,149.123,final
A,N11N,D,GVA_NCS,I15,EL,2004,151.054,final
A,N11N,D,GVA_NCS,I15,EL,2005,174.972,final
A,N11N,D,GVA_NCS,I15,EL,2006,160.555,final
A,N11N,D,GVA_NCS,I15,EL,2007,154.132,final
A,N11N,D,GVA_NCS,I15,EL,2008,90.909,final
A,N11N,D,GVA_NCS,I15,EL,2009,132.74,final
A,N11N,D,GVA_NCS,I15,EL,2012,145.716,final
A,N11N,D,GVA_NCS,I15,EL,2013,130.837,final
A,N11N,D,GVA_NCS,I15,EL,2014,104.09,final
A,N11N,D,GVA_NCS,I15,EL,2015,100,final
A,N11N,D,GVA_NCS,I15,EL,2016,116.616,final
A,N11N,D,GVA_NCS,I15,EL,2017,120.893,final
A,N11N,D,GVA_NCS,I15,EL,2018,117.155,final
A,N11N,D,GVA_NCS,I15,EL,2019,115.386,provisional
A,N11N,D,GVA_NCS,I15,EL,2020,117.343,provisional
A,N11N,D,GVA_NCS,I15,EL,2021,125.892,provisional
A,N11N,D,GVA_NCS,I15,ES,2000,122.07,final
A,N11N,D,GVA_NCS,I15,ES,2001,125.123,final
A,N11N,D,GVA_NCS,I15,ES,2002,126.954,final
A,N11N,D,GVA_NCS,I15,ES,2003,136.829,final
A,N11N,D,GVA_NCS,I15,ES,2004,142.641,final
A,N11N,D,GVA_NCS,I15,ES,2005,147.605,final
A,N11N,D,GVA_NCS,I15,ES,2006,144.256,final
A,N11N,D,GVA_NCS,I15,ES,2007,146.777,final
A,N11N,D,GVA_NCS,I15,ES,2008,153.811,final
A,N11N,D,GVA_NCS,I15,ES,2009,133.38,final
A,N11N,D,GVA_NCS,I15,ES,2010,152.794,final
A,N11N,D,GVA_NCS,I15,ES,2011,146.785,final
A,N11N,D,GVA_NCS,I15,ES,2012,133.522,final
A,N11N,D,GVA_NCS,I15,ES,2013,104.712,final
A,N11N,D,GVA_NCS,I15,ES,2014,103.915,final
A,N11N,D,GVA_NCS,I15,ES,2015,100,final
A,N11N,D,GVA_NCS,I15,ES,2016,111.647,final
A,N11N,D,GVA_NCS,I15,ES,2017,104.54,final
A,N11N,D,GVA_NCS,I15,ES,2018,108.031,final
A,N11N,D,GVA_NCS,I15,ES,2019,113.565,final
A,N11N,D,GVA_NCS,I15,ES,2020,116.105,provisional
A,N11N,D,GVA_NCS,I15,FI,1980,73.134,final
A,N11N,D,GVA_NCS,I15,FI,1981,76.211,final
A,N11N,D,GVA_NCS,I15,FI,1982,68.226,final
A,N11N,D,GVA_NCS,I15,FI,1983,71.791,final
A,N11N,D,GVA_NCS,I15,FI,1984,75.19,final
A,N11N,D,GVA_NCS,I15,FI,1985,81.324,final
A,N11N,D,GVA_NCS,I15,FI,1986,83.355,final
A,N11N,D,GVA_NCS,I15,FI,1987,90.44,final
A,N11N,D,GVA_NCS,I15,FI,1988,91.349,final
A,N11N,D,GVA_NCS,I15,FI,1989,88.448,final
A,N11N,D,GVA_NCS,I15,FI,1990,89.735,final
A,N11N,D,GVA_NCS,I15,FI,1991,92.976,final
A,N11N,D,GVA_NCS,I15,FI,1992,92.665,final
A,N11N,D,GVA_NCS,I15,FI,1993,98.553,final
A,N11N,D,GVA_NCS,I15,FI,1994,104.042,final
A,N11N,D,GVA_NCS,I15,FI,1995,100.177,final
A,N11N,D,GVA_NCS,I15,FI,1996,110.135,final
A,N11N,D,GVA_NCS,I15,FI,1997,111.264,final
A,N11N,D,GVA_NCS,I15,FI,1998,113.238,final
A,N11N,D,GVA_NCS,I15,FI,1999,113.671,final
A,N11N,D,GVA_NCS,I15,FI,2000,113.756,final
A,N11N,D,GVA_NCS,I15,FI,2001,123.687,final
A,N11N,D,GVA_NCS,I15,FI,2002,127.982,final
A,N11N,D,GVA_NCS,I15,FI,2003,128.609,final
A,N11N,D,GVA_NCS,I15,FI,2004,131.731,final
A,N11N,D,GVA_NCS,I15,FI,2005,131.011,final
A,N11N,D,GVA_NCS,I15,FI,2006,123.699,final
A,N11N,D,GVA_NCS,I15,FI,2007,130.071,final
A,N11N,D,GVA_NCS,I15,FI,2008,117.545,final
A,N11N,D,GVA_NCS,I15,FI,2009,115.908,final
A,N11N,D,GVA_NCS,I15,FI,2010,113.424,final
A,N11N,D,GVA_NCS,I15,FI,2011,108.321,final
A,N11N,D,GVA_NCS,I15,FI,2012,117.175,final
A,N11N,D,GVA_NCS,I15,FI,2013,110.874,final
A,N11N,D,GVA_NCS,I15,FI,2014,112.639,final
A,N11N,D,GVA_NCS,I15,FI,2015,100,final
A,N11N,D,GVA_NCS,I15,FI,2016,86.105,final
A,N11N,D,GVA_NCS,I15,FI,2017,87.666,final
A,N11N,D,GVA_NCS,I15,FI,2018,83.373,final
A,N11N,D,GVA_NCS,I15,FI,2019,86.25,final
A,N11N,D,GVA_NCS,I15,FI,2020,88.951,final
A,N11N,D,GVA_NCS,I15,FI,2021,81.377,final
A,N11N,D,GVA_NCS,I15,FI,2022,78.716,final
A,N11N,D,GVA_NCS,I15,FI,2023,89.35,final
A,N11N,D,GVA_NCS,I15,FR,1978,101.705,final
A,N11N,D,GVA_NCS,I15,FR,1979,111.339,final
A,N11N,D,GVA_NCS,I15,FR,1980,114.373,final
A,N11N,D,GVA_NCS,I15,FR,1981,116.442,final
A,N11N,D,GVA_NCS,I15,FR,1982,120.528,final
