idcountry,isco_level_2,covered_share,runup_from_2019,runup_from_2020,runup_from_2019_vac,runup_from_2019_mix,runup_from_2019_pooled
IT,14,1,0.3942158522702915,1.0103182435384521,NA,0.262595839317023,0.25317490005446597
IT,21,0.9709136331192005,0.5722321961733022,0.7547282917142091,NA,0.27227198834893424,0.25205294245025983
IT,23,0.9485426977767303,-0.02928229646975475,0.44130424505303406,NA,0.2203176085840883,0.21847032587873527
IT,24,0.9829745596868884,0.44918830711828645,0.6492705339312365,NA,0.2572078507895816,0.2514016893047965
IT,25,1,0.4243873723141293,0.82232825080384,NA,0.26161393282332246,0.2598746776979377
IT,26,0.867816091954023,0.5272777416657174,0.629995930800314,NA,0.25059387972147446,0.2152636121063766
IT,31,0.9802928547836618,0.5234155299194639,0.9295802039438084,NA,0.2346960008327648,0.2276955086746763
IT,33,0.9839960300229514,0.46398526348031965,0.7835978071520526,NA,0.25333012686523343,0.24331163690461108
IT,34,0.7510588235294118,0.3134287240706264,0.6041844996864816,NA,0.18790173788756662,0.1917560116138421
IT,35,0.989344262295082,0.41571339787475786,0.8225977209191715,NA,0.2520924673606005,0.25033411023201657
IT,41,0.9067115348663302,0.3875507676013618,0.7152793175194042,NA,0.2266396016431106,0.22007888890575802
IT,42,0.9337336922758335,0.35999933878630846,0.7828546363896851,NA,0.2625676719701122,0.2562536313099383
IT,43,0.9696831893284826,0.4768277541757157,0.9051810635666141,NA,0.2289095163733143,0.23458491600751655
IT,44,0.9239130434782609,0.3659261351482219,0.7504702478484021,NA,0.23733966117569555,0.22342473279847286
IT,51,0.9834146341463414,0.309129110016807,0.9700208060222791,NA,0.2515465586872169,0.238314812334843
IT,52,0.9949351823937292,0.5308222931940185,0.9897005271043197,NA,0.22462679882007178,0.22638151495911119
IT,54,1,0.25134039642567013,0.44138255662316334,NA,0.2237165803329611,0.2271638342216441
IT,71,1,0.4199246781053737,0.9796087213221344,NA,0.19856601185444464,0.20087113518437769
IT,72,1,0.5474884744001097,1.0812979838185803,NA,0.22044763978920767,0.2167728606257869
IT,73,1,0.5560192214311218,1.124811497434676,NA,0.21586328961627402,0.21952040503363573
IT,74,1,0.4498496862630474,0.9804796092728892,NA,0.21037399610537327,0.21619110908262257
IT,75,0.991751159993126,0.5324145955250367,1.095076594226318,NA,0.2214370753218583,0.21738428807614973
IT,81,0.9799275581044371,0.5466803689838101,1.1096124487395074,NA,0.2121597638810033,0.21652054400345797
IT,82,1,0.5679840376059393,1.1499055830556602,NA,0.22072107126613294,0.21989440056919204
IT,83,0.9360054347826087,0.3192506340280915,0.7915238750918522,NA,0.2091841517142643,0.20902411239158486
IT,91,0.9407094764345292,0.29084729612804056,0.7356841776434094,NA,0.2166721609464698,0.2330230761849543
IT,93,0.9786535303776683,0.4707439753654588,0.991618528920099,NA,0.21411605330666023,0.2150336288425011
IT,94,1,0.30920046486420905,1.0915717474354112,NA,0.2980965472006172,0.2731603358466676
IT,95,1,0.551176919289558,0.9864949905474034,NA,0.2201040282760187,0.2228967393588779
IT,96,0.9861173309449172,0.36323463633408215,0.7484008805613727,NA,0.23751934453439294,0.22864745822534405
LT,11,1,0.30686599914222445,0.46657537650109016,0.35166583634687393,0.21860603181914773,0.22205715776995835
LT,12,1,0.3000760268647922,0.47910731570261433,0.3687062675779278,0.24321518824675908,0.24446408178875306
LT,13,1,0.33328105672406383,0.45743685408434376,0.3912049070171844,0.225827285379127,0.2130208675503039
LT,14,1,0.3222968679098254,0.955146286443539,0.3362608731886985,0.24402929340503743,0.25317490005446597
LT,21,1,0.29274137871060885,0.4845803599230104,0.3639571744332526,0.2565734143967058,0.25205294245025983
LT,22,1,0.3044614420661506,0.3112960309142601,0.3438695244948749,0.16789130067835703,0.1721416170252814
LT,23,1,0.16952745616026837,0.004940273299807053,0.11887100833713339,0.22209964112878186,0.21847032587873527
LT,24,1,0.30285171040950204,0.43078926537667844,0.3710971966337283,0.23601540707032717,0.2514016893047965
LT,25,1,0.41574058355333326,0.47963731906848833,0.6467063742085501,0.26222817324914016,0.2598746776979377
LT,26,1,0.16222604281216457,0.3347133295990823,0.2246215359806474,0.20525068387114095,0.2152636121063766
LT,31,1,0.2496834910541164,0.4848240715900567,0.290290429613316,0.23605957895669524,0.2276955086746763
LT,32,1,0.2087501010089536,0.3174334715436422,0.23755479613623923,0.16046073622461388,0.173028653055236
LT,33,1,0.2469106023391282,0.43053667117432975,0.3167727323293698,0.23701716313574342,0.24331163690461108
LT,34,1,0.14000034272596118,0.30889465999329363,0.17136300826044057,0.184884825318715,0.1917560116138421
LT,35,1,0.5306282510621704,0.49783842823917956,0.8603603489014624,0.26319105244348484,0.25033411023201657
LT,41,1,0.2203898852863157,0.16278502850591356,0.2563774613031695,0.19639810662852544,0.22007888890575802
LT,42,1,0.2861408075298579,0.3441586727241124,0.43551261215065507,0.2762597353948983,0.2562536313099383
LT,43,1,0.3037025927895803,0.49526628074307344,0.33613914954243673,0.22665807746858838,0.23458491600751655
LT,44,1,0.43417043237218916,0.34321138451444405,0.4982181078457148,0.20828624055736725,0.22342473279847286
LT,51,1,0.13481852492754903,0.6990228980072997,0.15135669364321555,0.21753850530093946,0.238314812334843
LT,52,1,0.2736247012070941,0.7240946742355856,0.27071827750233524,0.22206550736425565,0.22638151495911119
LT,53,1,0.2435085846449508,0.1527090149428139,0.24115558853735727,0.1908751956117663,0.168589853474218
LT,54,1,0.19369022883311315,0.22823748091427454,0.27491282949432555,0.24494452128725128,0.2271638342216441
LT,61,1,-0.11778303565638358,-0.040821994520255256,-0.2583775482236703,-0.19415601444095743,-0.13423809506910198
LT,62,1,-0.11778303565638357,-0.040821994520255256,-0.2583775482236703,-0.19415601444095743,-0.1902438371621748
LT,71,1,0.47586742752140354,0.5967739456807206,0.5385343377744195,0.20383186858916044,0.20087113518437769
LT,72,1,0.1995721156624054,0.5382543975183771,0.21358369764826213,0.2191201294558639,0.2167728606257869
LT,73,1,0,0.4700036292457355,0.005000843894160667,0.22072107126613294,0.21952040503363573
LT,74,1,0.3084253323902469,0.5515809988914762,0.35029170449049163,0.2062994244625117,0.21619110908262257
LT,75,1,0.045211245150451274,0.5195823550194617,0.05188134956218214,0.22002104878653578,0.21738428807614973
LT,81,1,0.013924255336789329,0.47335365252770134,0.0178904707001356,0.22504986295809928,0.21652054400345797
LT,82,1,0.030367825455827255,0.49635636854486465,0.03430944141951349,0.2206543639158503,0.21989440056919204
LT,83,0.9731543624161074,0.48571247729089323,0.2934271548113971,0.5813183922685847,0.18620181381767398,0.20902411239158486
LT,91,1,0.17147762387490212,0.34482138038183613,0.1983853269574388,0.249937040795434,0.2330230761849543
LT,92,1,-0.11778303565638357,-0.040821994520255256,-0.2583775482236703,-0.19415601444095743,-0.12237825031757464
LT,93,1,0.21981198138987396,0.466210815778075,0.23739747538329067,0.19551625349691928,0.2150336288425011
LT,94,1,0.29085598669639345,0.9673809981910122,0.33319764619011605,0.2471584755996927,0.2731603358466676
LT,96,1,0.206796347423397,0.2624081850184391,0.2213328916467415,0.21868665368083615,0.22864745822534405
LU,12,1,0.4601552571015848,0.6263616869088348,0.5611051242247239,0.28777810831716216,0.24446408178875306
LU,14,1,0.3703737882968942,0.6466271649250523,0.40325808889405934,0.2201040282760187,0.25317490005446597
LU,21,1,0.30979525800734503,0.502720356583026,0.4352667139328118,0.24383300424822626,0.25205294245025983
LU,22,1,0.14234046994087748,0.7949563084518989,0.41495791826036277,0.16698830266222336,0.1721416170252814
LU,23,1,0.025678719810634538,0.6220941809641687,0.20101170098398005,0.22022880202748243,0.21847032587873527
LU,24,1,0.4029453049090046,0.5832424834125726,0.4898304578915034,0.258129867054274,0.2514016893047965
LU,25,1,0.3258158432760237,0.5578881498673076,0.39981433310661335,0.24995700540345817,0.2598746776979377
LU,26,1,0.2525948572143366,0.49098809416431904,0.4001938224878291,0.207529753509261,0.2152636121063766
LU,31,1,0.35898381849642785,0.5652663172468263,0.463891477499861,0.22204048929869008,0.2276955086746763
LU,32,1,0.11778303565638337,0.8109302162163285,0.41621789988442615,0.16126814759612235,0.173028653055236
LU,33,1,0.30265197109482567,0.5381699423615961,0.41780818262349506,0.22881708866698053,0.24331163690461108
LU,34,1,0.12903207333652966,0.6169330284569986,0.3513982861713241,0.16567138947960533,0.1917560116138421
LU,35,1,0.28185115214098766,0.5930637220029626,0.3272382716436022,0.26319105244348484,0.25033411023201657
LU,41,1,0.2744771151596907,0.5556196063947916,0.3955820006563933,0.19504956506364446,0.22007888890575802
LU,42,1,0.3703737882968942,0.6466271649250523,0.40325808889405934,0.2201040282760187,0.2562536313099383
LU,43,1,0.4051815028834246,0.6772944816768435,0.4615940675211883,0.23453251256357285,0.23458491600751655
LU,44,1,0.28185115214098766,0.5930637220029626,0.32723827164360214,0.26319105244348484,0.22342473279847286
LU,51,1,0.263876959909004,0.641907340873253,0.3612420853884188,0.23892713764985438,0.238314812334843
LU,52,1,0.3703737882968942,0.6466271649250523,0.40325808889405934,0.2201040282760187,0.22638151495911119
LU,53,1,0.13221656249372352,0.7078811700774069,0.40026291671233916,0.15635838222014828,0.168589853474218
LU,54,1,0.2057504216211306,0.3580481906718524,0.3067900226605499,0.20420518614435948,0.2271638342216441
LU,61,1,-0.48730244057106264,0.08120433300305922,-0.37987149719808666,0.003244889795725598,-0.13423809506910198
LU,71,1,0.36000273403140703,0.42899560551835847,0.5057608132965283,0.19437383191336338,0.20087113518437769
LU,72,1,0.36061156048237375,0.621112209979339,0.42582786852780663,0.21322339078050168,0.2167728606257869
LU,74,1,0.22791661068027694,0.21182608899671626,0.3715907645674903,0.2606864207770265,0.21619110908262257
LU,81,1,0.36000273403140703,0.7166776779701395,0.394446692032024,0.22072107126613294,0.21652054400345797
LU,83,1,0.40638785931141175,0.6368858734001355,0.49112407152198806,0.2145057979580851,0.20902411239158486
LU,91,1,0.30897861393479137,0.367394178214231,0.4351906136971725,0.2281671214596661,0.2330230761849543
LU,93,1,0.3095613581947556,0.49716388277588974,0.4045304313310043,0.20039363704349047,0.2150336288425011
LU,94,1,0.31365755885504154,0.794243297431314,0.36614488751662044,0.30332234176825773,0.2731603358466676
LV,11,1,-0.5140989491109599,0.3266842302550499,-0.5590436073396212,0.2201040282760187,0.22205715776995835
LV,21,1,-0.4978384282391794,0.3894647667617234,-0.5730466467632,0.3176494368130295,0.25205294245025983
LV,22,1,0.22426024601428485,0.246860077931526,0.24684965860576116,0.16126814759612235,0.1721416170252814
LV,23,1,0.36545977349446523,0.42608439531090003,0.3684555906723803,0.22314355131420974,0.21847032587873527
LV,24,1,-0.21727903720790318,0.1297190514976299,-0.17337673841734,0.22456676801684053,0.2514016893047965
LV,25,1,0.5859016502063475,0.6744550475477926,0.7071857826676915,0.26319105244348484,0.2598746776979377
LV,31,1,-0.08535984895115689,0.14921239818667575,-0.062331411297682486,0.22072107126613294,0.2276955086746763
LV,32,1,0.22426024601428485,0.24686007793152598,0.24684965860576114,0.16126814759612235,0.173028653055236
LV,33,1,-0.2435409119183324,0.27069600333978006,-0.24450454284396916,0.24056831892632752,0.24331163690461108
LV,43,1,-0.31477287622964795,0.24417539604782335,-0.32811600742538655,0.22039089913984375,0.23458491600751655
LV,51,1,0.07118082314169474,0.43890388081441767,-0.052352555611514064,0.2229753151705124,0.238314812334843
LV,52,1,-0.5140989491109599,0.32668423025504995,-0.5590436073396212,0.2201040282760187,0.22638151495911119
LV,53,1,0.27851425164706356,0.31572459396892094,0.29357509063135867,0.18504293326120025,0.168589853474218
LV,61,1,-0.5436154465889815,0.2754119798599666,-0.5982160359051392,-0.19415601444095745,-0.13423809506910198
LV,71,1,-0.3825508485852885,0.13491931789937062,-0.45750286080834446,0.1943738319133634,0.20087113518437769
LV,72,1,-0.27127326406469976,0.22616921032251944,-0.27771988568754974,0.2204535039518356,0.2167728606257869
LV,75,1,-0.08535984895115689,0.14921239818667575,-0.062331411297682486,0.22072107126613294,0.21738428807614973
LV,81,1,-0.08535984895115689,0.14921239818667575,-0.06233141129768249,0.22072107126613294,0.21652054400345797
LV,83,1,-0.24528730215067004,0.21169944298474647,-0.3422782383927052,0.1537787848363607,0.20902411239158486
LV,91,1,0.36545977349446523,0.42608439531090003,0.3684555906723803,0.22314355131420974,0.2330230761849543
LV,92,1,-0.5436154465889815,0.2754119798599666,-0.5982160359051392,-0.19415601444095743,-0.12237825031757464
LV,93,1,-0.25025977671574734,0.18204838639329723,-0.26649612122645516,0.21379726154238046,0.2150336288425011
LV,96,1,-0.09403765646053916,0.40659330269601573,-0.13266656796268664,0.27344507101519444,0.22864745822534405
NL,11,1,0.4127426285229234,0.6174918283857094,0.4919312077164096,0.20977942868704194,0.22205715776995835
NL,12,1,0.38958671670359984,0.675423749820301,0.45067546132797875,0.253293941728942,0.24446408178875306
NL,13,1,0.37144756579676735,0.6230500132103667,0.44708060383545917,0.23063655671458372,0.2130208675503039
NL,14,1,0.462942390471515,0.8911803652570833,0.5137243352785827,0.2376749958521666,0.25317490005446597
NL,21,1,0.38009610241530867,0.6603343526936575,0.4620476752574397,0.2524683574674614,0.25205294245025983
NL,22,1,0.41084584842089156,0.4242707802655549,0.47722492673048333,0.17092397436043422,0.1721416170252814
NL,23,1,0.3715696213288901,0.6298712896411975,0.46326546261710777,0.21999900630599123,0.21847032587873527
NL,24,1,0.38667846051765115,0.6327739353526107,0.46056426872592576,0.24796409564870547,0.2514016893047965
NL,25,1,0.34137941971388214,0.6127752525798114,0.44332995161277766,0.2527744889783682,0.2598746776979377
NL,26,1,0.39583147684203945,0.5905991622071985,0.4686598873306959,0.20449269658568583,0.2152636121063766
NL,31,1,0.3885659036727417,0.6861650769966006,0.452373508200694,0.22826017880429922,0.2276955086746763
NL,32,1,0.4136487946045769,0.46338056260239113,0.4795470096963659,0.17496905527789144,0.173028653055236
NL,33,1,0.3966139272436072,0.6406736003585776,0.4661417166275742,0.24101701926200367,0.24331163690461108
NL,34,1,0.41470836056422056,0.5512766746485791,0.47884678315352697,0.19083614965079337,0.1917560116138421
NL,35,1,0.3530059313336494,0.6363036585068371,0.44725638708700477,0.23407399188161673,0.25033411023201657
NL,41,1,0.3962920552572151,0.6225009831333125,0.4610909417491855,0.2136238665353852,0.22007888890575802
NL,42,1,0.4095721563519443,0.6524238520195311,0.4658387040388957,0.23174764535189774,0.2562536313099383
NL,43,1,0.3952253201804466,0.6932558792296007,0.4533059935244572,0.22783704412344383,0.23458491600751655
NL,44,1,0.4080722235102439,0.7105887870466597,0.45538524810163594,0.22034892342868162,0.22342473279847286
NL,51,1,0.44924076239502087,0.9400980098768089,0.4989785334698755,0.23702267767046528,0.238314812334843
NL,52,1,0.44395526450848033,0.7817258429489106,0.5018971833765791,0.22620917377318361,0.22638151495911119
NL,53,1,0.40582075533330575,0.43262761882001916,0.47300225398655954,0.17009471906657977,0.168589853474218
NL,54,1,0.439023243460462,0.6147381863655625,0.48776453126084063,0.23071025578593707,0.2271638342216441
NL,61,1,0.3167648487490818,0.5301664292636828,0.3308665475158188,-0.013889135762186896,-0.13423809506910198
NL,71,1,0.3331243983051253,0.6372285761808674,0.4105905210458029,0.20596962017715875,0.20087113518437769
NL,72,1,0.41119526210452617,0.7307848113671069,0.4575094500060594,0.2140899720390621,0.2167728606257869
NL,73,1,0.40042962539624577,0.7269022129444639,0.456384854714293,0.23414916850506795,0.21952040503363573
NL,74,1,0.3674036290903002,0.6633425769299123,0.43481169523842533,0.2224118426174574,0.21619110908262257
NL,75,1,0.4108341712026623,0.7406838120334722,0.4579269170250981,0.2246267404500776,0.21738428807614973
NL,81,1,0.39624126981065355,0.7117895062622027,0.43538390398814475,0.22437058726212478,0.21652054400345797
NL,82,1,0.38739315321384127,0.7050535529277755,0.4337645591021639,0.21820943119424446,0.21989440056919204
NL,83,1,0.40585575014836567,0.808253662506337,0.44456489639510205,0.21378557589091918,0.20902411239158486
NL,91,1,0.4334190794321419,0.5925691731462134,0.45430632535726523,0.23751047383575535,0.2330230761849543
NL,92,1,0.28673274597514203,0.5111197527503689,0.30509972743342995,-0.07952412668287757,-0.12237825031757464
NL,93,1,0.43742625107137706,0.7949096750273702,0.4887400414994721,0.22517540256953705,0.2150336288425011
NL,94,1,0.4940548275124729,1.1513852293053137,0.549338042121284,0.2935878974242204,0.2731603358466676
NL,96,1,0.42770910734292455,0.6948108429448439,0.4824972937625385,0.23749160297857058,0.22864745822534405
PL,11,1,0.010731310043614427,0.40003173776796264,-0.0037166797021825123,0.2118181998778991,0.22205715776995835
PL,12,1,0.09325034030462434,0.5517078258641576,0.07270438549665151,0.2351971088721207,0.24446408178875306
PL,13,1,-0.005300049633149145,0.523368645869908,-0.009481433472999132,0.21419927690345605,0.2130208675503039
PL,14,1,-0.04796816573856163,0.5874427241139981,-0.15425467323879904,0.2250951925135365,0.25317490005446597
PL,21,1,0.0670565897945236,0.5572649943256816,0.07230275970975804,0.2510045616332321,0.25205294245025983
PL,22,1,0.06453993857144599,0.27520974497636214,0.07006311680486865,0.16974972276168343,0.1721416170252814
PL,23,1,0.21910751104679527,0.502893168111497,0.2985691701957573,0.22139840701865404,0.21847032587873527
PL,24,1,0.15821855171308627,0.5861970746453036,0.11650250255442748,0.24787724640064243,0.2514016893047965
PL,25,1,0.38381083065787247,0.8235866219252704,0.47603796577850543,0.26059705544616285,0.2598746776979377
PL,26,1,0.1158894801781865,0.4895619124452738,0.14473232104994718,0.23042248457553935,0.2152636121063766
PL,31,1,0.002512962618235772,0.4942423116938619,-0.018607221429212905,0.2203518172732104,0.2276955086746763
PL,32,1,0.050021960251994305,0.27337222410284573,0.03837399021883284,0.1699076278536996,0.173028653055236
PL,33,1,0.12027460469579425,0.5149232113106721,0.09434491939065197,0.23722941366971242,0.24331163690461108
PL,34,1,-0.006688317271731557,0.32964567001999123,-0.0035013408235575376,0.17800384014872217,0.1917560116138421
PL,35,1,0.4468503242710186,0.8808888048232391,0.585136012265524,0.26319105244348484,0.25033411023201657
PL,41,1,0.08675118766769242,0.4484820501876699,0.07780851444075795,0.21953613002500572,0.22007888890575802
PL,42,1,0.10152061696590141,0.5729735856431516,0.07376642649359513,0.22662234441182771,0.2562536313099383
PL,43,1,0.028061116898129793,0.5508227541279036,-0.03101492788281968,0.2230467024067739,0.23458491600751655
PL,44,1,0.22825865198098017,0.63372376008914455,0.2432940772256451,0.22825865198098017,0.22342473279847286
PL,51,1,-0.08487119222159856,0.5994756256981435,-0.11479602556982821,0.22498771258969152,0.238314812334843
PL,52,1,0.009987728078708747,0.5733260293610464,-0.17301281543193778,0.2231585163564231,0.22638151495911119
PL,53,1,-0.02159852097630644,0.33383125435456756,-0.0018832732542753685,0.16817427731710935,0.168589853474218
PL,54,1,0.2310762748681676,0.7329237299706471,0.2400666377365312,0.2817867076229115,0.2271638342216441
PL,61,1,0.30516614459366076,0.3136057052036935,0.1973785824006946,-0.18784021483981792,-0.13423809506910198
PL,71,1,-0.2485377464297503,0.4741625562846363,-0.2885271477075364,0.2011813148661817,0.20087113518437769
PL,72,1,-0.04574364868645839,0.5117231639082522,-0.09508804107976909,0.21886627844594017,0.2167728606257869
PL,73,1,-0.06062462181643483,0.5212969236332862,-0.06396208189543273,0.22072107126613294,0.21952040503363573
PL,74,1,-0.059809752287238296,0.4594538437009126,-0.11525746791227845,0.223699011903861,0.21619110908262257
PL,75,1,-0.06850363105375591,0.5156359621161062,-0.07261242558539832,0.2182534248807665,0.21738428807614973
PL,81,1,-0.03584107661127905,0.43571830185787636,-0.05811295752317002,0.21661410035286896,0.21652054400345797
PL,82,1,-0.060624621816434826,0.5212969236332862,-0.06396208189543273,0.22072107126613294,0.21989440056919204
PL,83,1,0.10319210116851453,0.5526688557889847,0.09176297200751667,0.2144166344723215,0.20902411239158486
PL,91,1,0.1458630406840441,0.6001761213675784,0.1563104092764888,0.24260510965843768,0.2330230761849543
PL,92,1,0.30538164955118174,0.30538164955118174,0.1962868134769611,-0.19415601444095743,-0.12237825031757464
PL,93,1,-0.08872142587125657,0.5226993413639137,-0.13046921431342784,0.2152925805341493,0.2150336288425011
PL,94,1,0.07058247422129851,0.7726737039740367,0.050524244050880004,0.27796101101508275,0.2731603358466676
PL,96,1,0.04496477986834277,0.5146266970926575,0.08114855170282641,0.23993301752810237,0.22864745822534405
PT,11,1,0.3677293899169077,0.8321977339925383,0.38229912135024413,0.22511379665705714,0.22205715776995835
PT,12,1,0.4384716551980648,0.7843547046132631,0.46655199292536154,0.23465180749997697,0.24446408178875306
PT,13,0.9576185671039354,0.3369566086586209,0.7469962393735515,0.33544443960989334,0.19699921965459613,0.2130208675503039
PT,14,1,0.5155079410839842,1.1852142708043394,0.4981209674634054,0.2532315045445889,0.25317490005446597
PT,21,1,0.38575451373439595,0.7737755199867798,0.40278531255984146,0.2511987403204918,0.25205294245025983
PT,22,1,0.09050848666113266,0.7929676869730169,0.06346613755446762,0.17407218980595301,0.1721416170252814
PT,23,1,0.48316358235267287,0.8823891801984736,0.2982832163105215,0.21955698497145604,0.21847032587873527
PT,24,1,0.4328332422546709,0.7594585413322188,0.4481694332920964,0.26616190699561587,0.2514016893047965
PT,25,1,0.34028373760401487,0.6019762619953634,0.42935978520235973,0.25777910546623245,0.2598746776979377
PT,26,1,0.27390262735709614,0.7462649403181433,0.2761463556879137,0.22001390270829144,0.2152636121063766
PT,31,0.9643231899265478,0.3546716956176217,0.7937260689197587,0.36954902892603897,0.22626275690172892,0.2276955086746763
PT,32,1,0.21423003659346035,0.8138743256899493,0.19462991880199199,0.1787483340069187,0.173028653055236
PT,33,1,0.4497913146601667,0.7886393286931476,0.45856225691301034,0.248519038617274,0.24331163690461108
PT,34,1,0.2672224658307786,0.9587197532318253,0.2490917009593053,0.19643737759795926,0.1917560116138421
PT,35,1,0.2924472707240352,0.595826635554839,0.3903258890237154,0.2555179045837112,0.25033411023201657
PT,41,0.9787485242030697,0.34360908668979884,0.8051674610254651,0.3371412504152067,0.21016793361103142,0.22007888890575802
PT,42,1,0.39828993580763267,0.9190888236139888,0.3824387492443771,0.25721156278742874,0.2562536313099383
PT,43,1,0.2967478092754203,0.8105863827341713,0.3178214436883064,0.22098766791026872,0.23458491600751655
PT,44,1,-0.16430305129127637,0.7672551527136672,-0.12439114406121199,0.22825865198098014,0.22342473279847286
PT,51,1,0.23365899326031309,1.2883471350122402,0.19383967775542382,0.23570714667555792,0.238314812334843
PT,52,1,0.5714537549283376,0.9774010813527144,0.5737894528003301,0.2355157653919502,0.22638151495911119
PT,53,1,0.15808876912131395,0.8823891801984737,0.0727107359475129,0.17999600794287077,0.168589853474218
PT,54,1,0.5707806014827291,0.7335436480590705,0.5719878652724286,0.22865962197224926,0.2271638342216441
PT,71,1,0.2912433831858068,0.7526288047719,0.28546875656414405,0.19846179205617673,0.20087113518437769
PT,72,1,0.4136549423934284,0.8276003932819087,0.4309857020841733,0.21968695266343843,0.2167728606257869
PT,73,1,0.36772478012531734,0.8303483020734305,0.38779047519614634,0.22072107126613294,0.21952040503363573
PT,74,1,0.3413258212424445,0.7679870454983927,0.3509159354729623,0.21048397780119663,0.21619110908262257
PT,75,1,0.37139070104700145,0.8336636153718391,0.389931177835988,0.2170432131054134,0.21738428807614973
PT,81,1,0.36772478012531734,0.8303483020734304,0.3877904751961463,0.22072107126613294,0.21652054400345797
PT,82,1,0.36772478012531734,0.8303483020734304,0.3877904751961463,0.22072107126613294,0.21989440056919204
PT,83,0.904510556621881,0.06495606168007648,0.7753842201924819,0.09082081841288044,0.19215320267554264,0.20902411239158486
PT,91,1,0.10807351951506763,0.9285594272027183,0.09639898407347168,0.19818183252261803,0.2330230761849543
PT,93,1,0.4123682128043006,0.8102375060291355,0.4230901355494386,0.21473295815823995,0.2150336288425011
PT,94,1,0.3902533947769821,1.5968591302272404,0.3191331807266656,0.26338099038126034,0.2731603358466676
PT,95,1,0.6190392084062233,0.8421827597204331,0.6315868471820085,0.2201040282760187,0.2228967393588779
PT,96,0.805045871559633,0.5373906626163554,0.8524228098060309,0.5472809783218937,0.22005786678216452,0.22864745822534405
RO,11,1,-0.22234033849159854,0.09302910775835757,-0.15831832011941335,0.23127621083386238,0.22205715776995835
RO,12,1,-0.3022808718729337,0,-0.31150028031625787,0.2201040282760187,0.24446408178875306
RO,13,1,-0.2675126472010602,0.16585587611680316,-0.25472684689298636,0.20943929220137836,0.2130208675503039
RO,14,1,-0.3665212503640093,0,-0.35119134578583727,0.24199019023422222,0.25317490005446597
RO,21,1,-0.15312208236158162,0.2800491533840024,-0.13968245012255506,0.2084914403606103,0.25205294245025983
RO,22,1,-0.30157856642348946,-0.091865115665058,-0.317638761279601,0.16880430797598098,0.1721416170252814
RO,23,1,-0.22314355131420982,0.08701137698962969,-0.11050536539122202,0.22314355131420974,0.21847032587873527
RO,24,1,-0.12733557564940143,0.28067032170166145,-0.10225467738446649,0.2502867199100872,0.2514016893047965
RO,25,1,-0.014812841217144466,0.2337906938132706,0.16885560951013429,0.25898391145094213,0.2598746776979377
RO,26,1,-0.17907699705876853,0.13352978717472774,-0.13264135023002388,0.22466873370483464,0.2152636121063766
RO,31,1,-0.21335063449256242,0.30271039833724045,-0.22899513845232836,0.14025679095468907,0.2276955086746763
RO,32,1,-0.3016177129579965,-0.0867445503565822,-0.31729660209937166,0.17166375648590976,0.173028653055236
RO,33,1,-0.13494659435332226,0.26217828406312327,-0.12455077233024513,0.24532471476279705,0.24331163690461108
RO,34,1,-0.23505338614240032,0.07346427489992195,-0.17494248369399323,0.18779218475592827,0.1917560116138421
RO,35,1,0,0.2113090936672069,0.2112147691720088,0.26319105244348484,0.25033411023201657
RO,41,1,-0.32138846867412424,0.0037845718672496107,-0.26701659000209776,0.21063576280695342,0.22007888890575802
RO,42,1,-0.1535165694550199,0.3727276118464689,-0.10406317605428927,0.26206634349325075,0.2562536313099383
RO,43,1,-0.1948752861949821,0.18846584210053513,-0.2178280072414397,0.22258876045184647,0.23458491600751655
RO,44,1,-0.06595796779179747,0.25782910930209973,-0.07028120663224335,0.22825865198098017,0.22342473279847286
RO,51,1,-0.39196698733534174,0.09248037169015406,-0.3247946886454166,0.23701632430587613,0.238314812334843
RO,52,1,-0.29836399492152355,0.012058252916396282,-0.3067696500745355,0.21966709041021745,0.22638151495911119
RO,53,1,-0.3259636400707834,-0.11079649970926282,-0.31056812543471496,0.17035988245334832,0.168589853474218
RO,54,1,-0.22952591168207737,-0.056466672198664566,-0.1648709374091935,0.2633950871202948,0.2271638342216441
RO,61,1,-0.28768207245178085,0.14310084364067333,-0.2384110234449981,-0.19415601444095743,-0.13423809506910198
RO,62,1,-0.28768207245178085,0.14310084364067333,-0.2384110234449981,-0.1941560144409574,-0.1902438371621748
RO,71,1,-0.3304481099095882,0.042153586917902414,-0.25001657638310204,0.19750833499882722,0.20087113518437769
RO,72,1,-0.20745988873951782,0.2344277016891868,-0.23220808080427843,0.19899604037007995,0.2167728606257869
RO,73,1,-0.14953173397096362,0.4382549309311554,-0.21638980046733458,0.22072107126613294,0.21952040503363573
RO,74,1,-0.025175518882949145,0.5033433264463633,-0.03362680564546264,0.2423075921458943,0.21619110908262257
RO,75,1,-0.15386650680331682,0.425817966675001,-0.21908888165223644,0.22070356058668375,0.21738428807614973
RO,81,1,-0.1411808237904263,0.4212370121876441,-0.20414707938656096,0.2197164651699577,0.21652054400345797
RO,82,1,-0.14953173397096362,0.4382549309311554,-0.21638980046733458,0.22072107126613294,0.21989440056919204
RO,83,1,-0.14087033155865727,0.2182421142726976,-0.13959013941940462,0.1980399772232754,0.20902411239158486
RO,91,1,-0.23571075160312027,0.07055031750503309,-0.1887526052209742,0.21954060517679921,0.2330230761849543
RO,92,1,-0.28768207245178085,0.14310084364067333,-0.2384110234449981,-0.19415601444095743,-0.12237825031757464
